S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
11147,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2014,New Sale,1,1312000,1307000,764,Strata,11 to 15,1710,Sep-17
11148,THE CLEMENT CANOPY,CLEMENTI AVENUE 1,Apartment,5,OCR,99 yrs lease commencing from 2016,New Sale,1,1694000,-,1141,Strata,31 to 35,1485,Sep-17
11149,QUEENS PEAK,DUNDEE ROAD,Condominium,3,RCR,99 yrs lease commencing from 2015,New Sale,1,1249000,-,775,Strata,16 to 20,1612,Sep-17
11150,QUEENS PEAK,DUNDEE ROAD,Condominium,3,RCR,99 yrs lease commencing from 2015,New Sale,1,1595800,-,936,Strata,31 to 35,1704,Sep-17
11151,QUEENS PEAK,DUNDEE ROAD,Condominium,3,RCR,99 yrs lease commencing from 2015,New Sale,1,1560600,-,947,Strata,26 to 30,1648,Sep-17
11152,CAVENDISH PARK,PINE GROVE,Condominium,21,RCR,99 yrs lease commencing from 1991,Resale,1,1270000,-,1227,Strata,06 to 10,1035,Sep-17
11153,ST REGIS RESIDENCES SINGAPORE,TANGLIN ROAD,Apartment,10,CCR,999 yrs lease commencing from 1995,Resale,1,3800000,-,1507,Strata,16 to 20,2522,Sep-17
11154,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1520000,-,990,Strata,06 to 10,1535,Sep-17
11155,DUCHESS CREST,DUCHESS AVENUE,Condominium,10,CCR,99 yrs lease commencing from 1995,Resale,1,2500000,-,2088,Strata,01 to 05,1197,Sep-17
11156,CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 2007,Resale,1,2850000,-,1389,Strata,06 to 10,2052,Sep-17
11157,PARC PALAIS,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1570000,-,1550,Strata,06 to 10,1013,Sep-17
11158,ONE BALMORAL,BALMORAL ROAD,Condominium,10,CCR,Freehold,Resale,1,3070000,-,1410,Strata,01 to 05,2177,Sep-17
11159,MARINA COLLECTION,COVE DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,4050000,-,2185,Strata,01 to 05,1853,Sep-17
11160,MAPLE WOODS,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,1250000,-,850,Strata,01 to 05,1470,Sep-17
11161,JARDIN,DUNEARN ROAD,Condominium,21,RCR,Freehold,Resale,1,2770000,-,1722,Strata,06 to 10,1608,Sep-17
11162,HERITAGE VIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1996,Resale,1,1370000,-,1163,Strata,16 to 20,1178,Sep-17
11163,HERITAGE VIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1996,Resale,1,1450000,-,1313,Strata,16 to 20,1104,Sep-17
11164,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2014,New Sale,1,897000,892000,484,Strata,21 to 25,1842,Sep-17
11165,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2014,New Sale,1,894000,889000,484,Strata,21 to 25,1835,Sep-17
11166,SOUTHAVEN I,HINDHEDE WALK,Condominium,21,OCR,99 yrs lease commencing from 1994,Resale,1,800000,-,980,Strata,06 to 10,817,Sep-17
11167,SIGNATURE PARK,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1425000,-,1410,Strata,01 to 05,1011,Sep-17
11168,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,2300000,-,1292,Strata,06 to 10,1781,Sep-17
11169,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,2300000,-,1292,Strata,06 to 10,1781,Sep-17
11170,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1392740,-,678,Strata,01 to 05,2054,Sep-17
11171,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1824130,-,1098,Strata,01 to 05,1661,Sep-17
11172,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1743280,-,1066,Strata,01 to 05,1636,Sep-17
11173,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1724800,-,1076,Strata,01 to 05,1602,Sep-17
11174,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2717330,-,1604,Strata,06 to 10,1694,Sep-17
11175,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1741740,-,1076,Strata,01 to 05,1618,Sep-17
11176,QUEENS PEAK,DUNDEE ROAD,Condominium,3,RCR,99 yrs lease commencing from 2015,New Sale,1,1609940,-,936,Strata,31 to 35,1719,Sep-17
11177,QUEENS PEAK,DUNDEE ROAD,Condominium,3,RCR,99 yrs lease commencing from 2015,New Sale,1,1248000,-,807,Strata,06 to 10,1546,Sep-17
11178,THE CASCADIA,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,2380000,-,1496,Strata,06 to 10,1591,Sep-17
11179,THE AZURE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2005,Resale,1,2150000,-,1690,Strata,01 to 05,1272,Sep-17
11180,CLEMENTI PARK,SUNSET WAY,Condominium,21,OCR,Freehold,Resale,1,1380000,-,1346,Strata,01 to 05,1026,Sep-17
11181,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,1399000,-,893,Strata,06 to 10,1566,Sep-17
11182,THE MERASAGA,JALAN MERAH SAGA,Condominium,10,CCR,99 yrs lease commencing from 1991,Resale,1,2000000,-,1367,Strata,06 to 10,1463,Sep-17
11183,GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,5570220,-,1970,Strata,06 to 10,2828,Sep-17
11184,GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,3961600,-,1270,Strata,16 to 20,3119,Sep-17
11185,HARBOURLIGHTS,TELOK BLANGAH ROAD,Apartment,4,RCR,Freehold,Resale,1,1660000,-,1249,Strata,01 to 05,1329,Sep-17
11186,JERVOIS JADE APARTMENTS,JERVOIS CLOSE,Apartment,10,CCR,99 yrs lease commencing from 1998,Resale,1,2300000,-,2174,Strata,16 to 20,1058,Sep-17
11187,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2014,New Sale,1,865000,860000,484,Strata,11 to 15,1775,Sep-17
11188,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2014,New Sale,1,1307000,-,764,Strata,11 to 15,1710,Sep-17
11189,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,New Sale,1,802350,-,603,Strata,31 to 35,1331,Sep-17
11190,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,New Sale,1,1343000,-,1152,Strata,21 to 25,1166,Sep-17
11191,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,New Sale,1,725000,-,603,Strata,06 to 10,1203,Sep-17
11192,REGENCY PARK,NATHAN ROAD,Condominium,10,CCR,Freehold,Resale,1,5200000,-,3175,Strata,11 to 15,1638,Sep-17
11193,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1620000,-,1076,Strata,01 to 05,1505,Sep-17
11194,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1928850,-,1184,Strata,01 to 05,1629,Sep-17
11195,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1778700,-,1066,Strata,01 to 05,1669,Sep-17
11196,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2664200,-,1615,Strata,01 to 05,1650,Sep-17
11197,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,3000000,-,3983,Strata,11 to 15,753,Sep-17
11198,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,4230000,-,3972,Strata,21 to 25,1065,Sep-17
11199,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,2870000,-,3993,Strata,06 to 10,719,Sep-17
11200,THE GRANGE,GRANGE GARDEN,Condominium,10,CCR,Freehold,Resale,1,5450000,-,2282,Strata,11 to 15,2388,Sep-17
11201,THE CLEMENT CANOPY,CLEMENTI AVENUE 1,Apartment,5,OCR,99 yrs lease commencing from 2016,New Sale,1,1403000,-,990,Strata,16 to 20,1417,Sep-17
11202,THE PARC CONDOMINIUM,WEST COAST WALK,Condominium,5,OCR,Freehold,Resale,1,1417000,-,1216,Strata,01 to 05,1165,Sep-17
11203,THE METROPOLITAN CONDOMINIUM,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2006,Resale,1,1020000,-,775,Strata,16 to 20,1316,Sep-17
11204,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1486888,-,1238,Strata,06 to 10,1201,Sep-17
11205,ALEX RESIDENCES,ALEXANDRA VIEW,Apartment,3,RCR,99 yrs lease commencing from 2013,New Sale,1,1335800,-,657,Strata,36 to 40,2034,Sep-17
11206,TERRENE AT BUKIT TIMAH,JALAN JURONG KECHIL,Condominium,21,RCR,999 yrs lease commencing from 1885,Resale,1,1750000,-,1324,Strata,01 to 05,1322,Sep-17
11207,8 NAPIER,NAPIER ROAD,Condominium,10,CCR,Freehold,Resale,1,6483873,-,2013,Strata,06 to 10,3221,Sep-17
11208,CLEMENTI PARK,SUNSET WAY,Condominium,21,OCR,Freehold,Resale,1,2080000,-,1959,Strata,06 to 10,1062,Sep-17
11209,HARBOURLIGHTS,TELOK BLANGAH ROAD,Apartment,4,RCR,Freehold,Resale,1,1335000,-,829,Strata,06 to 10,1611,Sep-17
11210,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,3245000,-,3735,Strata,01 to 05,869,Sep-17
11211,LEEDON 2,LEEDON ROAD,Condominium,10,CCR,Freehold,Resale,1,1150000,-,764,Strata,01 to 05,1505,Sep-17
11212,KILAT 19,LORONG KILAT,Apartment,21,RCR,Freehold,Resale,1,1520000,-,1841,Strata,01 to 05,826,Sep-17
11213,SOUTHAVEN II,HINDHEDE WALK,Condominium,21,OCR,999 yrs lease commencing from 1877,Resale,1,1381700,-,1442,Strata,01 to 05,958,Sep-17
11214,RV SUITES,RIVER VALLEY ROAD,Apartment,10,CCR,Freehold,Resale,1,888888,-,495,Strata,01 to 05,1795,Sep-17
11215,REGENCY PARK,NATHAN ROAD,Condominium,10,CCR,Freehold,Resale,1,6350000,-,3649,Strata,11 to 15,1740,Sep-17
11216,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2450000,-,1561,Strata,01 to 05,1570,Sep-17
11217,THE CREEK @ BUKIT,TOH TUCK ROAD,Condominium,21,RCR,Freehold,New Sale,1,1448000,-,850,Strata,01 to 05,1703,Sep-17
11218,THE ASTON,KAY POH ROAD,Apartment,10,CCR,Freehold,Resale,1,1500000,-,1012,Strata,06 to 10,1482,Sep-17
11219,24 ONE RESIDENCES,PASIR PANJANG ROAD,Apartment,5,RCR,Freehold,New Sale,1,1425000,-,807,Strata,01 to 05,1765,Sep-17
11220,CASA ESPERANZA,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,2830000,-,1894,Strata,06 to 10,1494,Sep-17
11221,THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2005,Resale,1,2300000,-,1851,Strata,01 to 05,1242,Sep-17
11222,HARBOUR SUITES,KAMPONG BAHRU ROAD,Apartment,4,RCR,Freehold,Resale,1,920000,-,603,Strata,01 to 05,1526,Sep-17
11223,GALLOP GREEN,WOOLLERTON PARK,Condominium,10,CCR,Freehold,Resale,1,6300000,-,3574,Strata,01 to 05,1763,Sep-17
11224,ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,875000,-,592,Strata,11 to 15,1478,Sep-17
11225,JERVOIS GARDENS,JERVOIS ROAD,Condominium,10,CCR,Freehold,Resale,17,72000000,-,35306,Strata,01 to 05,2039,Sep-17
11226,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2014,New Sale,1,885000,-,484,Strata,16 to 20,1827,Sep-17
11227,SIGNATURE PARK,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1100000,-,1055,Strata,01 to 05,1043,Sep-17
11228,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,2228000,-,1216,Strata,06 to 10,1832,Sep-17
11229,RESIDENTIAL APARTMENTS,LORONG KILAT,Apartment,21,RCR,Freehold,Resale,1,2100000,-,3154,Strata,01 to 05,666,Sep-17
11230,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,3300220,-,1690,Strata,06 to 10,1953,Sep-17
11231,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1813350,-,1055,Strata,06 to 10,1719,Sep-17
11232,QUEENS PEAK,DUNDEE ROAD,Condominium,3,RCR,99 yrs lease commencing from 2015,New Sale,1,1089360,-,624,Strata,21 to 25,1745,Sep-17
11233,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,2030000,-,2110,Strata,11 to 15,962,Sep-17
11234,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,3026000,-,1636,Strata,21 to 25,1849,Sep-17
11235,VISTA PARK,SOUTH BUONA VISTA ROAD,Condominium,5,RCR,99 yrs lease commencing from 1979,Resale,1,850000,-,893,Strata,01 to 05,951,Sep-17
11236,ANGULLIA PARK RESIDENCES @ ORCHARD,CUSCADEN WALK,Apartment,10,CCR,Freehold,Resale,1,2900000,-,1604,Strata,06 to 10,1808,Sep-17
11237,ALEX RESIDENCES,ALEXANDRA VIEW,Apartment,3,RCR,99 yrs lease commencing from 2013,New Sale,1,2036000,-,1023,Strata,36 to 40,1991,Sep-17
11238,THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2005,Resale,1,2300000,-,1711,Strata,01 to 05,1344,Sep-17
11239,CLEMENTI PARK,SUNSET WAY,Condominium,21,OCR,Freehold,Resale,1,1045000,-,1184,Strata,01 to 05,883,Sep-17
11240,BUKIT REGENCY,UPPER BUKIT TIMAH VIEW,Condominium,21,RCR,Freehold,Resale,1,1520000,-,1539,Strata,06 to 10,987,Sep-17
11241,GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,5865600,-,2174,Strata,06 to 10,2698,Sep-17
11242,GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,7142520,-,2562,Strata,01 to 05,2788,Sep-17
11243,ECHELON,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,2050000,-,1292,Strata,21 to 25,1587,Sep-17
11244,ECHELON,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,2540000,-,1292,Strata,31 to 35,1966,Sep-17
11245,EMERALD PARK,INDUS ROAD,Condominium,3,RCR,99 yrs lease commencing from 1991,Resale,1,1190000,-,1087,Strata,06 to 10,1095,Sep-17
11246,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,New Sale,1,1709800,-,1033,Strata,01 to 05,1655,Sep-17
11247,PANDAN VALLEY,PANDAN VALLEY,Condominium,21,RCR,Freehold,Resale,1,1780000,-,1668,Strata,11 to 15,1067,Sep-17
11248,MAPLE WOODS,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,1990000,-,1335,Strata,06 to 10,1491,Sep-17
11249,QUEENS PEAK,DUNDEE ROAD,Condominium,3,RCR,99 yrs lease commencing from 2015,New Sale,1,3041640,-,2002,Strata,26 to 30,1519,Sep-17
11250,THE EQUATORIAL,STEVENS ROAD,Condominium,10,CCR,Freehold,Resale,1,2050464,-,1378,Strata,01 to 05,1488,Sep-17
11251,WATERFALL GARDENS,FARRER ROAD,Condominium,10,CCR,Freehold,Resale,1,2730000,-,1830,Strata,01 to 05,1492,Sep-17
11252,THE RAINTREE,BUKIT DRIVE,Condominium,21,OCR,99 yrs lease commencing from 2003,Resale,1,1500000,-,1582,Strata,06 to 10,948,Sep-17
11253,THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,Condominium,10,CCR,Freehold,Resale,1,3300000,-,2056,Strata,01 to 05,1605,Sep-17
11254,THE METROPOLITAN CONDOMINIUM,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2006,Resale,1,2525000,-,1894,Strata,31 to 35,1333,Sep-17
11255,ALEX RESIDENCES,ALEXANDRA VIEW,Apartment,3,RCR,99 yrs lease commencing from 2013,New Sale,1,1739000,-,883,Strata,31 to 35,1970,Sep-17
11256,HIGHLINE RESIDENCES,KIM TIAN ROAD,Condominium,3,RCR,99 yrs lease commencing from 2013,New Sale,1,2001000,-,1152,Strata,06 to 10,1737,Sep-17
11257,THE CLEMENT CANOPY,CLEMENTI AVENUE 1,Apartment,5,OCR,99 yrs lease commencing from 2016,New Sale,1,1159000,-,732,Strata,36 to 40,1583,Sep-17
11258,THE ASANA,QUEEN'S ROAD,Apartment,10,CCR,Freehold,New Sale,1,1058805,-,517,Strata,01 to 05,2049,Sep-17
11259,THE CLEMENT CANOPY,CLEMENTI AVENUE 1,Apartment,5,OCR,99 yrs lease commencing from 2016,New Sale,1,1148000,-,732,Strata,31 to 35,1568,Sep-17
11260,THE CLEMENT CANOPY,CLEMENTI AVENUE 1,Apartment,5,OCR,99 yrs lease commencing from 2016,New Sale,1,1378000,-,990,Strata,11 to 15,1392,Sep-17
11261,ALEX RESIDENCES,ALEXANDRA VIEW,Apartment,3,RCR,99 yrs lease commencing from 2013,New Sale,1,1367000,-,657,Strata,36 to 40,2082,Sep-17
11262,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,New Sale,1,808000,-,603,Strata,21 to 25,1340,Sep-17
11263,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,New Sale,1,1776800,-,1055,Strata,36 to 40,1684,Sep-17
11264,ARTRA,ALEXANDRA VIEW,Apartment,3,RCR,99 yrs lease commencing from 2016,New Sale,1,1822999,-,1227,Strata,06 to 10,1486,Sep-17
11265,ALEX RESIDENCES,ALEXANDRA VIEW,Apartment,3,RCR,99 yrs lease commencing from 2013,New Sale,1,1403000,-,657,Strata,36 to 40,2137,Sep-17
11266,THE REGENCY AT TIONG BAHRU,CHAY YAN STREET,Condominium,3,RCR,Freehold,Resale,1,2020000,-,1281,Strata,21 to 25,1577,Sep-17
11267,ALEX RESIDENCES,ALEXANDRA VIEW,Apartment,3,RCR,99 yrs lease commencing from 2013,New Sale,1,1723000,-,926,Strata,31 to 35,1861,Sep-17
11268,BLUE HORIZON,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2000,Resale,1,1200000,-,1152,Strata,16 to 20,1042,Sep-17
11269,BOTANIC GARDENS VIEW,TAMAN SERASI,Apartment,10,CCR,Freehold,Resale,1,2450000,-,1410,Strata,01 to 05,1737,Sep-17
11270,AVALON,ANDERSON ROAD,Condominium,10,CCR,Freehold,Resale,1,1670000,-,958,Strata,01 to 05,1743,Sep-17
11271,GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,5666400,-,1981,Strata,11 to 15,2861,Sep-17
11272,GOODWOOD GRAND,BALMORAL ROAD,Apartment,10,CCR,Freehold,New Sale,1,2539000,-,1044,Strata,01 to 05,2432,Sep-17
11273,GOODWOOD GRAND,BALMORAL ROAD,Apartment,10,CCR,Freehold,New Sale,1,2676000,-,1109,Strata,01 to 05,2414,Sep-17
11274,GLENTREES,MOUNT SINAI LANE,Condominium,10,CCR,999 yrs lease commencing from 1885,Resale,1,1650000,-,1346,Strata,01 to 05,1226,Sep-17
11275,FABER CREST,FABER HEIGHTS,Condominium,5,OCR,99 yrs lease commencing from 1996,Resale,1,1535000,-,2067,Strata,01 to 05,743,Sep-17
11276,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,4158000,-,2885,Strata,31 to 35,1441,Sep-17
11277,DUET,HOLLAND ROAD,Condominium,10,CCR,Freehold,Resale,1,2200000,-,1744,Strata,01 to 05,1262,Sep-17
11278,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,New Sale,1,2206000,-,1302,Strata,26 to 30,1694,Sep-17
11279,PANDAN VALLEY,PANDAN VALLEY,Condominium,21,RCR,Freehold,Resale,1,1800000,-,1873,Strata,01 to 05,961,Sep-17
11280,HUME PARK II,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1358000,-,1356,Strata,06 to 10,1001,Sep-17
11281,HIGH OAK CONDOMINIUM,TOH TUCK ROAD,Condominium,21,RCR,99 yrs lease commencing from 1996,Resale,1,1250000,-,1367,Strata,01 to 05,914,Sep-17
11282,HIGH OAK CONDOMINIUM,TOH TUCK ROAD,Condominium,21,RCR,99 yrs lease commencing from 1996,Resale,1,1055000,-,1163,Strata,01 to 05,908,Sep-17
11283,QUEENS PEAK,DUNDEE ROAD,Condominium,3,RCR,99 yrs lease commencing from 2015,New Sale,1,889000,-,495,Strata,21 to 25,1795,Sep-17
11284,QUEENS PEAK,DUNDEE ROAD,Condominium,3,RCR,99 yrs lease commencing from 2015,New Sale,1,1553460,-,947,Strata,21 to 25,1640,Sep-17
11285,THE CLEMENT CANOPY,CLEMENTI AVENUE 1,Apartment,5,OCR,99 yrs lease commencing from 2016,New Sale,1,1380000,-,990,Strata,16 to 20,1394,Sep-17
11286,THE ARC AT DRAYCOTT,DRAYCOTT DRIVE,Apartment,10,CCR,Freehold,Resale,1,2860000,-,1270,Strata,26 to 30,2252,Sep-17
11287,TANGLIN VIEW,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 1997,Resale,1,1430000,-,1141,Strata,16 to 20,1253,Sep-17
11288,SPRINGDALE CONDOMINIUM,HINDHEDE WALK,Condominium,21,OCR,999 yrs lease commencing from 1877,Resale,1,1150000,-,1109,Strata,06 to 10,1037,Sep-17
11289,SPRINGDALE CONDOMINIUM,HINDHEDE WALK,Condominium,21,OCR,999 yrs lease commencing from 1877,Resale,1,1280000,-,1152,Strata,06 to 10,1111,Sep-17
11290,SPRINGDALE CONDOMINIUM,HINDHEDE WALK,Condominium,21,OCR,999 yrs lease commencing from 1877,Resale,1,1200000,-,1119,Strata,06 to 10,1072,Sep-17
11291,WEST BAY CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1991,Resale,1,1130000,-,1346,Strata,01 to 05,840,Sep-17
11292,THE TRIZON,RIDGEWOOD CLOSE,Condominium,10,CCR,Freehold,Resale,1,1680000,-,1012,Strata,11 to 15,1660,Sep-17
11293,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,New Sale,1,888000,-,538,Strata,26 to 30,1650,Sep-17
11294,ALEX RESIDENCES,ALEXANDRA VIEW,Apartment,3,RCR,99 yrs lease commencing from 2013,New Sale,1,1478000,-,678,Strata,36 to 40,2180,Sep-17
11295,ALEX RESIDENCES,ALEXANDRA VIEW,Apartment,3,RCR,99 yrs lease commencing from 2013,New Sale,1,1353000,-,657,Strata,36 to 40,2061,Sep-17
11296,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,New Sale,1,1369000,-,1109,Strata,11 to 15,1235,Sep-17
11297,BEVERLY HILL,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,6800000,-,3778,Strata,16 to 20,1800,Sep-17
11298,HARBOUR VIEW TOWERS,TELOK BLANGAH DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1990,Resale,1,1500000,-,1615,Strata,11 to 15,929,Sep-17
11299,GOODWOOD RESIDENCE,BUKIT TIMAH ROAD,Condominium,10,CCR,Freehold,Resale,1,7368800,-,2928,Strata,06 to 10,2517,Sep-17
11300,FLORIDIAN,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,2768000,-,1658,Strata,01 to 05,1670,Sep-17
11301,DUCHESS MANOR,DUCHESS ROAD,Condominium,10,CCR,999 yrs lease commencing from 1875,Resale,1,1400000,-,807,Strata,01 to 05,1734,Sep-17
11302,PARC PALAIS,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1470000,-,1485,Strata,06 to 10,990,Sep-17
11303,NOTTINGHILL SUITES,TOH TUCK ROAD,Apartment,21,RCR,Freehold,Resale,1,670000,-,398,Strata,01 to 05,1682,Sep-17
11304,MILL POINT,ZION CLOSE,Apartment,10,CCR,999 yrs lease commencing from 1877,Resale,1,890000,-,527,Strata,11 to 15,1687,Sep-17
11305,JERVOIS LODGE,JERVOIS ROAD,Condominium,10,CCR,Freehold,Resale,1,1750000,-,1238,Strata,01 to 05,1414,Sep-17
11306,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,New Sale,1,1284780,-,1152,Strata,06 to 10,1116,Sep-17
11307,SOUTHAVEN II,HINDHEDE WALK,Condominium,21,OCR,999 yrs lease commencing from 1877,Resale,1,1547000,-,1485,Strata,01 to 05,1041,Sep-17
11308,TANGLIN REGENCY,TANGLIN ROAD,Condominium,10,CCR,99 yrs lease commencing from 1994,Resale,1,925000,-,710,Strata,01 to 05,1302,Sep-17
11309,VARSITY PARK CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2004,Resale,1,1416888,-,1292,Strata,01 to 05,1097,Sep-17
11310,VIVA VISTA,SOUTH BUONA VISTA ROAD,Apartment,5,RCR,Freehold,Sub Sale,1,570000,-,344,Strata,01 to 05,1655,Sep-17
11311,ALEX RESIDENCES,ALEXANDRA VIEW,Apartment,3,RCR,99 yrs lease commencing from 2013,New Sale,1,1380000,-,657,Strata,36 to 40,2102,Sep-17
